from_stop_id,to_stop_id,transfer_type,min_transfer_time
IDFM:monomodalStopPlace:43072,IDFM:21967,2,240
IDFM:471150,IDFM:21963,2,358
IDFM:monomodalStopPlace:473553,IDFM:monomodalStopPlace:43194,2,196
IDFM:monomodalStopPlace:473826,IDFM:22013,2,11
IDFM:463182,IDFM:471856,2,267
IDFM:494115,IDFM:21784,2,52
IDFM:22379,IDFM:463232,2,14
IDFM:monomodalStopPlace:45102,IDFM:21966,2,420
IDFM:463194,IDFM:463202,2,143
IDFM:471856,IDFM:463006,2,208
IDFM:monomodalStopPlace:58718,IDFM:monomodalStopPlace:473237,2,267
IDFM:463089,IDFM:22059,2,351
IDFM:472110,IDFM:22218,2,332
IDFM:471925,IDFM:17896,2,172
IDFM:21918,IDFM:21903,2,120
IDFM:462972,IDFM:21964,2,180
IDFM:463158,IDFM:monomodalStopPlace:45102,2,288
IDFM:monomodalStopPlace:411428,IDFM:monomodalStopPlace:470958,2,35
IDFM:472416,IDFM:470966,2,51
IDFM:monomodalStopPlace:43238,IDFM:472308,2,140
IDFM:21908,IDFM:463055,2,12
IDFM:22199,IDFM:22026,2,600
IDFM:472961,IDFM:471186,2,154
IDFM:472034,IDFM:491411,2,364
IDFM:463100,IDFM:22172,2,13
IDFM:472102,IDFM:472142,2,47
IDFM:472104,IDFM:471738,2,25
IDFM:472110,IDFM:471724,2,131
IDFM:monomodalStopPlace:45739,IDFM:monomodalStopPlace:473406,2,95
IDFM:472057,IDFM:472386,2,108
IDFM:480340,IDFM:27476,2,425
IDFM:462969,IDFM:470776,2,365
IDFM:470817,IDFM:471968,2,57
IDFM:monomodalStopPlace:47963,IDFM:monomodalStopPlace:470756,2,141
IDFM:471341,IDFM:472013,2,47
IDFM:463313,IDFM:22159,2,180
IDFM:472008,IDFM:monomodalStopPlace:473341,2,87
IDFM:463059,IDFM:463048,2,294
IDFM:462971,IDFM:462969,2,302
IDFM:21906,IDFM:21964,2,314
IDFM:462980,IDFM:462954,2,370
IDFM:471795,IDFM:471154,2,126
IDFM:472217,IDFM:monomodalStopPlace:43244,2,262
IDFM:463314,IDFM:22163,2,10
IDFM:472102,IDFM:monomodalStopPlace:58566,2,44
IDFM:471867,IDFM:471550,2,25
IDFM:472882,IDFM:monomodalStopPlace:473466,2,147
IDFM:monomodalStopPlace:411390,IDFM:472571,2,50
IDFM:472979,IDFM:monomodalStopPlace:47910,2,62
IDFM:463028,IDFM:463067,2,90
IDFM:490772,IDFM:490793,2,6
IDFM:monomodalStopPlace:43072,IDFM:472344,2,80
IDFM:21966,IDFM:463158,2,360
IDFM:monomodalStopPlace:462394,IDFM:472378,2,49
IDFM:463124,IDFM:463162,2,364
IDFM:monomodalStopPlace:47952,IDFM:421997,2,202
IDFM:463268,IDFM:463318,2,81
IDFM:monomodalStopPlace:47174,IDFM:monomodalStopPlace:470803,2,188
IDFM:472914,IDFM:471709,2,29
IDFM:22394,IDFM:463031,2,11
IDFM:monomodalStopPlace:473298,IDFM:monomodalStopPlace:43248,2,55
IDFM:monomodalStopPlace:479035,IDFM:22178,2,240
IDFM:22118,IDFM:463095,2,235
IDFM:471341,IDFM:22218,2,337
IDFM:monomodalStopPlace:426987,IDFM:21958,2,76
IDFM:463246,IDFM:monomodalStopPlace:45873,2,240
IDFM:monomodalStopPlace:47130,IDFM:monomodalStopPlace:473404,2,155
IDFM:monomodalStopPlace:473115,IDFM:21955,2,52
IDFM:463249,IDFM:22376,2,13
IDFM:463206,IDFM:463062,2,273
IDFM:22149,IDFM:472030,2,325
IDFM:471063,IDFM:472934,2,37
IDFM:monomodalStopPlace:411492,IDFM:472306,2,11
IDFM:22007,IDFM:471328,2,359
IDFM:21964,IDFM:monomodalStopPlace:58566,2,240
IDFM:471229,IDFM:monomodalStopPlace:473450,2,90
IDFM:monomodalStopPlace:462929,IDFM:472172,2,5
IDFM:22381,IDFM:463244,2,180
IDFM:463102,IDFM:22170,2,31
IDFM:488016,IDFM:monomodalStopPlace:58572,2,144
IDFM:471422,IDFM:472945,2,149
IDFM:21966,IDFM:22087,2,267
IDFM:monomodalStopPlace:43082,IDFM:471014,2,217
IDFM:monomodalStopPlace:43080,IDFM:471541,2,45
IDFM:monomodalStopPlace:470540,IDFM:22185,2,240
IDFM:22388,IDFM:21932,2,86
IDFM:462972,IDFM:21962,2,11
IDFM:22382,IDFM:22050,2,261
IDFM:22059,IDFM:463116,2,2
IDFM:monomodalStopPlace:473237,IDFM:462972,2,179
IDFM:472217,IDFM:471185,2,24
IDFM:463182,IDFM:471968,2,305
IDFM:463146,IDFM:463138,2,242
IDFM:22384,IDFM:24681,2,75
IDFM:22050,IDFM:463304,2,331
IDFM:22208,IDFM:463277,2,26
IDFM:21905,IDFM:463054,2,103
IDFM:22243,IDFM:463212,2,13
IDFM:22166,IDFM:462948,2,13
IDFM:monomodalStopPlace:426987,IDFM:463046,2,111
IDFM:463096,IDFM:463299,2,298
IDFM:monomodalStopPlace:473237,IDFM:472273,2,304
IDFM:monomodalStopPlace:47603,IDFM:monomodalStopPlace:473365,2,111
IDFM:471650,IDFM:472308,2,18
IDFM:463133,IDFM:21933,2,22
IDFM:463065,IDFM:22133,2,373
IDFM:monomodalStopPlace:473528,IDFM:monomodalStopPlace:411482,2,72
IDFM:471446,IDFM:470800,2,21
IDFM:monomodalStopPlace:43205,IDFM:monomodalStopPlace:473577,2,16
IDFM:471389,IDFM:monomodalStopPlace:477262,2,93
IDFM:470951,IDFM:472084,2,247
IDFM:2279,IDFM:monomodalStopPlace:473052,2,60
IDFM:monomodalStopPlace:473039,IDFM:32426,2,82
IDFM:24679,IDFM:463082,2,14
IDFM:472354,IDFM:471691,2,112
IDFM:463141,IDFM:463077,2,342
IDFM:22086,IDFM:22094,2,64
IDFM:463087,IDFM:22237,2,11
IDFM:463033,IDFM:463034,2,79
IDFM:monomodalStopPlace:47767,IDFM:monomodalStopPlace:473578,2,133
IDFM:monomodalStopPlace:43204,IDFM:monomodalStopPlace:473576,2,232
IDFM:472097,IDFM:monomodalStopPlace:43132,2,256
IDFM:22076,IDFM:463293,2,180
IDFM:463316,IDFM:462962,2,600
IDFM:471832,IDFM:monomodalStopPlace:473121,2,161
IDFM:472743,IDFM:463046,2,340
IDFM:22200,IDFM:463054,2,284
IDFM:463079,IDFM:22092,2,400
IDFM:471658,IDFM:471724,2,53
IDFM:21951,IDFM:463254,2,0
IDFM:463034,IDFM:22384,2,60
IDFM:486891,IDFM:486889,2,8
IDFM:28984,IDFM:472519,2,309
IDFM:22030,IDFM:21932,2,343
IDFM:472536,IDFM:470800,2,4
IDFM:470910,IDFM:monomodalStopPlace:473307,2,228
IDFM:17234,IDFM:472431,2,60
IDFM:463173,IDFM:463083,2,372
IDFM:25084,IDFM:463039,2,0
IDFM:472110,IDFM:22032,2,338
IDFM:monomodalStopPlace:45102,IDFM:22146,2,180
IDFM:21957,IDFM:463128,2,180
IDFM:470606,IDFM:monomodalStopPlace:47130,2,97
IDFM:22136,IDFM:462994,2,137
IDFM:22387,IDFM:22148,2,67
IDFM:22211,IDFM:463166,2,5
IDFM:463300,IDFM:462972,2,140
IDFM:monomodalStopPlace:470519,IDFM:22149,2,355
IDFM:472386,IDFM:monomodalStopPlace:43246,2,54
IDFM:471532,IDFM:30520,2,92
IDFM:472560,IDFM:491411,2,373
IDFM:21983,IDFM:21975,2,335
IDFM:411266,IDFM:472714,2,195
IDFM:470761,IDFM:471958,2,55
IDFM:472543,IDFM:monomodalStopPlace:473464,2,81
IDFM:462943,IDFM:22080,2,12
IDFM:22218,IDFM:472934,2,292
IDFM:monomodalStopPlace:47654,IDFM:471532,2,23
IDFM:463279,IDFM:21913,2,11
IDFM:463024,IDFM:21981,2,169
IDFM:monomodalStopPlace:46975,IDFM:471290,2,8
IDFM:471957,IDFM:monomodalStopPlace:411378,2,6
IDFM:33547,IDFM:monomodalStopPlace:47665,2,243
IDFM:463150,IDFM:22057,2,119
IDFM:22013,IDFM:463021,2,13
IDFM:22059,IDFM:463089,2,351
IDFM:monomodalStopPlace:43202,IDFM:2279,2,192
IDFM:monomodalStopPlace:43238,IDFM:22157,2,240
IDFM:471389,IDFM:monomodalStopPlace:43219,2,55
IDFM:21922,IDFM:463238,2,12
IDFM:470833,IDFM:471856,2,8
IDFM:22218,IDFM:21963,2,108
IDFM:monomodalStopPlace:427872,IDFM:monomodalStopPlace:473319,2,67
IDFM:472110,IDFM:471064,2,55
IDFM:22218,IDFM:471150,2,305
IDFM:22149,IDFM:471968,2,319
IDFM:22095,IDFM:463043,2,179
IDFM:22149,IDFM:471309,2,280
IDFM:462963,IDFM:462946,2,101
IDFM:462955,IDFM:22157,2,126
IDFM:22367,IDFM:463006,2,2
IDFM:472013,IDFM:471724,2,67
IDFM:472861,IDFM:491411,2,300
IDFM:22138,IDFM:462968,2,195
IDFM:470776,IDFM:28984,2,341
IDFM:472479,IDFM:470767,2,80
IDFM:463016,IDFM:22172,2,358
IDFM:monomodalStopPlace:411428,IDFM:470957,2,209
IDFM:463291,IDFM:463292,2,90
IDFM:472560,IDFM:472950,2,10
IDFM:monomodalStopPlace:470195,IDFM:463197,2,247
IDFM:3740,IDFM:3739,2,60
IDFM:22218,IDFM:monomodalStopPlace:473237,2,57
IDFM:monomodalStopPlace:477262,IDFM:472104,2,112
IDFM:monomodalStopPlace:411507,IDFM:472733,2,46
IDFM:monomodalStopPlace:44381,IDFM:18676,2,104
IDFM:471186,IDFM:472034,2,97
IDFM:427044,IDFM:471154,2,115
IDFM:22061,IDFM:463153,2,0
IDFM:473009,IDFM:monomodalStopPlace:411440,2,41
IDFM:monomodalStopPlace:491416,IDFM:471369,2,6
IDFM:471469,IDFM:472370,2,57
IDFM:monomodalStopPlace:43227,IDFM:monomodalStopPlace:473492,2,210
IDFM:490793,IDFM:monomodalStopPlace:473486,2,138
IDFM:470868,IDFM:monomodalStopPlace:473321,2,154
IDFM:22002,IDFM:463096,2,12
IDFM:21917,IDFM:463268,2,107
IDFM:470871,IDFM:471812,2,82
IDFM:monomodalStopPlace:473576,IDFM:486176,2,46
IDFM:monomodalStopPlace:473341,IDFM:470917,2,0
IDFM:472354,IDFM:488016,2,203
IDFM:472273,IDFM:471150,2,38
IDFM:462969,IDFM:463188,2,261
IDFM:462972,IDFM:472519,2,280
IDFM:472378,IDFM:471022,2,98
IDFM:471604,IDFM:22007,2,262
IDFM:monomodalStopPlace:473401,IDFM:monomodalStopPlace:43168,2,81
IDFM:472023,IDFM:monomodalStopPlace:43168,2,16
IDFM:472518,IDFM:monomodalStopPlace:411405,2,27
IDFM:monomodalStopPlace:43943,IDFM:monomodalStopPlace:43217,2,298
IDFM:33519,IDFM:monomodalStopPlace:47669,2,205
IDFM:463193,IDFM:470974,2,156
IDFM:472407,IDFM:470766,2,76
IDFM:22229,IDFM:21970,2,161
IDFM:486176,IDFM:monomodalStopPlace:43204,2,288
IDFM:22038,IDFM:462980,2,13
IDFM:monomodalStopPlace:473442,IDFM:monomodalStopPlace:43180,2,128
IDFM:monomodalStopPlace:473266,IDFM:monomodalStopPlace:43116,2,86
IDFM:472950,IDFM:471328,2,53
IDFM:471186,IDFM:monomodalStopPlace:462394,2,56
IDFM:463030,IDFM:22373,2,11
IDFM:463317,IDFM:22046,2,12
IDFM:471077,IDFM:472570,2,57
IDFM:471462,IDFM:472979,2,12
IDFM:472378,IDFM:491411,2,368
IDFM:monomodalStopPlace:54231,IDFM:13470,2,14
IDFM:monomodalStopPlace:473485,IDFM:monomodalStopPlace:58498,2,86
IDFM:monomodalStopPlace:473101,IDFM:33553,2,0
IDFM:471195,IDFM:471997,2,59
IDFM:21926,IDFM:21906,2,80
IDFM:monomodalStopPlace:464040,IDFM:41804,2,453
IDFM:22364,IDFM:21966,2,360
IDFM:471508,IDFM:monomodalStopPlace:473343,2,123
IDFM:470766,IDFM:monomodalStopPlace:43219,2,49
IDFM:471482,IDFM:488016,2,222
IDFM:22144,IDFM:463242,2,11
IDFM:471856,IDFM:monomodalStopPlace:58572,2,306
IDFM:472273,IDFM:472142,2,16
IDFM:monomodalStopPlace:470519,IDFM:470947,2,69
IDFM:22367,IDFM:472541,2,104
IDFM:471174,IDFM:monomodalStopPlace:43100,2,3
IDFM:monomodalStopPlace:47588,IDFM:monomodalStopPlace:473596,2,148
IDFM:472920,IDFM:42102,2,186
IDFM:monomodalStopPlace:45301,IDFM:monomodalStopPlace:473115,2,174
IDFM:462970,IDFM:21911,2,480
IDFM:monomodalStopPlace:462394,IDFM:471022,2,49
IDFM:486894,IDFM:486892,2,17
IDFM:472861,IDFM:22007,2,295
IDFM:monomodalStopPlace:473588,IDFM:monomodalStopPlace:43208,2,62
IDFM:472034,IDFM:471482,2,74
IDFM:412355,IDFM:463196,2,0
IDFM:463079,IDFM:monomodalStopPlace:45102,2,420
IDFM:22129,IDFM:463253,2,12
IDFM:472865,IDFM:471233,2,28
IDFM:monomodalStopPlace:47888,IDFM:412851,2,9
IDFM:472102,IDFM:472273,2,63
IDFM:471822,IDFM:monomodalStopPlace:411317,2,29
IDFM:22364,IDFM:463079,2,123
IDFM:21966,IDFM:21990,2,346
IDFM:472060,IDFM:monomodalStopPlace:473250,2,107
IDFM:13588,IDFM:monomodalStopPlace:417904,2,16
IDFM:21918,IDFM:21902,2,130
IDFM:471186,IDFM:471328,2,89
IDFM:monomodalStopPlace:47669,IDFM:33519,2,205
IDFM:monomodalStopPlace:473826,IDFM:463022,2,23
IDFM:463237,IDFM:21975,2,13
IDFM:monomodalStopPlace:473374,IDFM:480393,2,133
IDFM:471064,IDFM:472519,2,39
IDFM:monomodalStopPlace:43219,IDFM:monomodalStopPlace:477262,2,133
IDFM:472541,IDFM:463182,2,377
IDFM:monomodalStopPlace:470540,IDFM:22193,2,240
IDFM:22092,IDFM:463159,2,180
IDFM:8488,IDFM:monomodalStopPlace:45850,2,185
IDFM:17365,IDFM:monomodalStopPlace:473036,2,27
IDFM:471233,IDFM:471077,2,117
IDFM:462973,IDFM:22052,2,14
IDFM:monomodalStopPlace:411396,IDFM:472271,2,33
IDFM:490772,IDFM:monomodalStopPlace:473486,2,141
IDFM:472030,IDFM:472961,2,99
IDFM:monomodalStopPlace:473250,IDFM:471424,2,160
IDFM:462972,IDFM:472102,2,302
IDFM:472890,IDFM:471233,2,82
IDFM:monomodalStopPlace:58720,IDFM:472030,2,291
IDFM:471341,IDFM:471658,2,147
IDFM:472060,IDFM:471424,2,53
IDFM:monomodalStopPlace:58566,IDFM:472934,2,21
IDFM:463316,IDFM:462946,2,266
IDFM:monomodalStopPlace:473464,IDFM:472483,2,297
IDFM:462971,IDFM:471063,2,364
IDFM:22174,IDFM:463147,2,2
IDFM:22118,IDFM:462981,2,10
IDFM:463235,IDFM:490848,2,299
IDFM:monomodalStopPlace:473350,IDFM:471540,2,173
IDFM:21980,IDFM:21976,2,67
IDFM:472934,IDFM:monomodalStopPlace:58566,2,21
IDFM:472323,IDFM:471233,2,95
IDFM:471128,IDFM:472766,2,130
IDFM:471001,IDFM:471744,2,12
IDFM:472125,IDFM:monomodalStopPlace:46307,2,16
IDFM:490774,IDFM:462976,2,840
IDFM:472592,IDFM:monomodalStopPlace:411507,2,21
IDFM:22384,IDFM:463033,2,84
IDFM:471646,IDFM:472959,2,35
IDFM:463183,IDFM:470833,2,299
IDFM:22107,IDFM:22368,2,249
IDFM:480541,IDFM:22219,2,180
IDFM:470816,IDFM:471867,2,147
IDFM:471837,IDFM:monomodalStopPlace:44603,2,9
IDFM:22142,IDFM:22018,2,120
IDFM:22031,IDFM:463068,2,11
IDFM:22193,IDFM:463199,2,77
IDFM:462971,IDFM:monomodalStopPlace:58718,2,300
IDFM:monomodalStopPlace:411440,IDFM:471424,2,36
IDFM:471150,IDFM:471341,2,31
IDFM:463122,IDFM:463108,2,93
IDFM:463321,IDFM:22047,2,16
IDFM:471968,IDFM:488016,2,106
IDFM:471046,IDFM:471709,2,4
IDFM:472102,IDFM:472013,2,4
IDFM:3646,IDFM:monomodalStopPlace:473046,2,25
IDFM:monomodalStopPlace:47525,IDFM:monomodalStopPlace:473611,2,55
IDFM:463049,IDFM:21909,2,21
IDFM:471309,IDFM:470833,2,17
IDFM:21990,IDFM:21966,2,346
IDFM:40031,IDFM:21958,2,333
IDFM:463227,IDFM:22079,2,22
IDFM:471998,IDFM:monomodalStopPlace:473319,2,59
IDFM:462972,IDFM:472110,2,326
IDFM:471738,IDFM:472407,2,91
IDFM:22149,IDFM:463183,2,12
IDFM:21983,IDFM:463237,2,336
IDFM:22112,IDFM:463286,2,103
IDFM:monomodalStopPlace:46281,IDFM:41804,2,123
IDFM:480531,IDFM:22219,2,180
IDFM:463183,IDFM:471309,2,281
IDFM:monomodalStopPlace:44877,IDFM:463159,2,780
IDFM:471646,IDFM:471473,2,34
IDFM:471968,IDFM:472034,2,64
IDFM:472680,IDFM:monomodalStopPlace:43192,2,204
IDFM:472110,IDFM:472519,2,52
IDFM:420782,IDFM:monomodalStopPlace:473257,2,20
IDFM:22089,IDFM:463019,2,12
IDFM:monomodalStopPlace:473154,IDFM:33584,2,0
IDFM:471063,IDFM:22032,2,282
IDFM:472378,IDFM:472560,2,21
IDFM:472920,IDFM:472986,2,9
IDFM:463183,IDFM:470734,2,265
IDFM:monomodalStopPlace:42356,IDFM:490772,2,240
IDFM:471064,IDFM:472013,2,33
IDFM:472323,IDFM:471473,2,45
IDFM:472607,IDFM:monomodalStopPlace:43088,2,58
IDFM:470762,IDFM:monomodalStopPlace:473303,2,99
IDFM:22107,IDFM:463032,2,120
IDFM:monomodalStopPlace:44877,IDFM:21983,2,300
IDFM:monomodalStopPlace:43238,IDFM:22143,2,480
IDFM:463299,IDFM:22002,2,304
IDFM:471328,IDFM:471950,2,32
IDFM:monomodalStopPlace:47921,IDFM:monomodalStopPlace:473315,2,126
IDFM:471030,IDFM:472323,2,198
IDFM:33956,IDFM:monomodalStopPlace:473404,2,17
IDFM:471604,IDFM:470833,2,8
IDFM:471830,IDFM:monomodalStopPlace:47911,2,87
IDFM:470879,IDFM:470734,2,51
IDFM:470947,IDFM:471604,2,135
IDFM:482915,IDFM:monomodalStopPlace:46281,2,286
IDFM:462970,IDFM:21906,2,338
IDFM:463255,IDFM:22377,2,13
IDFM:21969,IDFM:22183,2,180
IDFM:monomodalStopPlace:58873,IDFM:471558,2,94
IDFM:22007,IDFM:471691,2,338
IDFM:21997,IDFM:21994,2,144
IDFM:463094,IDFM:463093,2,91
IDFM:463182,IDFM:491411,2,198
IDFM:471404,IDFM:monomodalStopPlace:411317,2,32
IDFM:21937,IDFM:462946,2,180
IDFM:21952,IDFM:22368,2,291
IDFM:monomodalStopPlace:45705,IDFM:22045,2,420
IDFM:22185,IDFM:22193,2,180
IDFM:463175,IDFM:463120,2,296
IDFM:22215,IDFM:463225,2,12
IDFM:22045,IDFM:monomodalStopPlace:45705,2,420
IDFM:monomodalStopPlace:473250,IDFM:471128,2,0
IDFM:488003,IDFM:monomodalStopPlace:47911,2,258
IDFM:22142,IDFM:21997,2,377
IDFM:463212,IDFM:480290,2,180
IDFM:463306,IDFM:22150,2,356
IDFM:monomodalStopPlace:47964,IDFM:470930,2,62
IDFM:monomodalStopPlace:411511,IDFM:473004,2,9
IDFM:21975,IDFM:462944,2,313
IDFM:monomodalStopPlace:470549,IDFM:470974,2,135
IDFM:471738,IDFM:472737,2,88
IDFM:monomodalStopPlace:473288,IDFM:470639,2,183
IDFM:471691,IDFM:monomodalStopPlace:58572,2,246
IDFM:21979,IDFM:463314,2,308
IDFM:22127,IDFM:22130,2,104
IDFM:463006,IDFM:471309,2,234
IDFM:monomodalStopPlace:42516,IDFM:472531,2,24
IDFM:22197,IDFM:463049,2,180
IDFM:472102,IDFM:22218,2,344
IDFM:463312,IDFM:463264,2,180
IDFM:472110,IDFM:471341,2,40
IDFM:monomodalStopPlace:411482,IDFM:monomodalStopPlace:473528,2,72
IDFM:471369,IDFM:monomodalStopPlace:47961,2,489
IDFM:monomodalStopPlace:411498,IDFM:471320,2,24
IDFM:monomodalStopPlace:43077,IDFM:472986,2,233
IDFM:471186,IDFM:472861,2,123
IDFM:471473,IDFM:472582,2,192
IDFM:463058,IDFM:22197,2,19
IDFM:470917,IDFM:472016,2,55
IDFM:472064,IDFM:monomodalStopPlace:473372,2,50
IDFM:monomodalStopPlace:58572,IDFM:472378,2,308
IDFM:472950,IDFM:472030,2,82
IDFM:463261,IDFM:22042,2,47
IDFM:463182,IDFM:470833,2,259
IDFM:472370,IDFM:471469,2,57
IDFM:471658,IDFM:471063,2,96
IDFM:monomodalStopPlace:473497,IDFM:471027,2,117
IDFM:462970,IDFM:463300,2,480
IDFM:463303,IDFM:22217,2,11
IDFM:monomodalStopPlace:473250,IDFM:471905,2,112
IDFM:472030,IDFM:472034,2,57
IDFM:22158,IDFM:monomodalStopPlace:473890,2,156
IDFM:463034,IDFM:24681,2,6
IDFM:480340,IDFM:monomodalStopPlace:473448,2,188
IDFM:monomodalStopPlace:43113,IDFM:480222,2,9
IDFM:22368,IDFM:463095,2,280
IDFM:21915,IDFM:463290,2,29
IDFM:22086,IDFM:monomodalStopPlace:58759,2,437
IDFM:21964,IDFM:471724,2,372
IDFM:472030,IDFM:monomodalStopPlace:462394,2,79
IDFM:471466,IDFM:470843,2,95
IDFM:480286,IDFM:monomodalStopPlace:473448,2,175
IDFM:472861,IDFM:monomodalStopPlace:462394,2,81
IDFM:22054,IDFM:463310,2,373
IDFM:monomodalStopPlace:473373,IDFM:471367,2,44
IDFM:22032,IDFM:471724,2,279
IDFM:463224,IDFM:22385,2,120
IDFM:monomodalStopPlace:43246,IDFM:472057,2,54
IDFM:471968,IDFM:471482,2,119
IDFM:462946,IDFM:462963,2,109
IDFM:463060,IDFM:463079,2,126
IDFM:monomodalStopPlace:43072,IDFM:471077,2,82
IDFM:463214,IDFM:22236,2,17
IDFM:monomodalStopPlace:473052,IDFM:470965,2,25
IDFM:21968,IDFM:21984,2,343
IDFM:472483,IDFM:471399,2,67
IDFM:472536,IDFM:471446,2,16
IDFM:472560,IDFM:monomodalStopPlace:58572,2,327
IDFM:22216,IDFM:463015,2,22
IDFM:470685,IDFM:monomodalStopPlace:47684,2,12
IDFM:462944,IDFM:463237,2,315
IDFM:monomodalStopPlace:43246,IDFM:monomodalStopPlace:473420,2,40
IDFM:monomodalStopPlace:46886,IDFM:monomodalStopPlace:473349,2,53
IDFM:472765,IDFM:monomodalStopPlace:47914,2,28
IDFM:471954,IDFM:472026,2,4
IDFM:463062,IDFM:22382,2,259
IDFM:21927,IDFM:463190,2,13
IDFM:21964,IDFM:471341,2,363
IDFM:463241,IDFM:22205,2,14
IDFM:monomodalStopPlace:47968,IDFM:488614,2,372
IDFM:monomodalStopPlace:58572,IDFM:472961,2,356
IDFM:monomodalStopPlace:58566,IDFM:472519,2,62
IDFM:463158,IDFM:22092,2,13
IDFM:471328,IDFM:472961,2,74
IDFM:monomodalStopPlace:473384,IDFM:471290,2,139
IDFM:22367,IDFM:470734,2,249
IDFM:22387,IDFM:463021,2,70
IDFM:463193,IDFM:472137,2,150
IDFM:22007,IDFM:463182,2,12
IDFM:21955,IDFM:463112,2,12
IDFM:463300,IDFM:21963,2,480
IDFM:472273,IDFM:monomodalStopPlace:473237,2,304
IDFM:472950,IDFM:472378,2,32
IDFM:462967,IDFM:21976,2,27
IDFM:462958,IDFM:monomodalStopPlace:45346,2,240
IDFM:monomodalStopPlace:43121,IDFM:2750,2,257
IDFM:471607,IDFM:monomodalStopPlace:470519,2,84
IDFM:monomodalStopPlace:486893,IDFM:486892,2,8
IDFM:22368,IDFM:463009,2,234
IDFM:471856,IDFM:monomodalStopPlace:58720,2,370
IDFM:21968,IDFM:463141,2,343
IDFM:21920,IDFM:463313,2,144
IDFM:462969,IDFM:472934,2,374
IDFM:monomodalStopPlace:411421,IDFM:472008,2,17
IDFM:22401,IDFM:463324,2,12
IDFM:monomodalStopPlace:473152,IDFM:monomodalStopPlace:47905,2,101
IDFM:21966,IDFM:monomodalStopPlace:45102,2,420
IDFM:18304,IDFM:monomodalStopPlace:47882,2,231
IDFM:monomodalStopPlace:47878,IDFM:monomodalStopPlace:473345,2,93
IDFM:473009,IDFM:472060,2,25
IDFM:monomodalStopPlace:415093,IDFM:22078,2,240
IDFM:471997,IDFM:471195,2,59
IDFM:monomodalStopPlace:54218,IDFM:13455,2,38
IDFM:471064,IDFM:463066,2,329
IDFM:462980,IDFM:22143,2,108
IDFM:471022,IDFM:471950,2,108
IDFM:monomodalStopPlace:473369,IDFM:471014,2,24
IDFM:463160,IDFM:463060,2,264
IDFM:monomodalStopPlace:473237,IDFM:462971,2,167
IDFM:471482,IDFM:471328,2,85
IDFM:monomodalStopPlace:471031,IDFM:471233,2,161
IDFM:22166,IDFM:462947,2,79
IDFM:463018,IDFM:22010,2,11
IDFM:471724,IDFM:471150,2,84
IDFM:470776,IDFM:22032,2,320
IDFM:494082,IDFM:monomodalStopPlace:47909,2,205
IDFM:471063,IDFM:21963,2,356
IDFM:471532,IDFM:471832,2,46
IDFM:monomodalStopPlace:47952,IDFM:monomodalStopPlace:473045,2,122
IDFM:463160,IDFM:463159,2,420
IDFM:471335,IDFM:471233,2,64
IDFM:471198,IDFM:471830,2,174
IDFM:463201,IDFM:463202,2,180
IDFM:22007,IDFM:472378,2,369
IDFM:471186,IDFM:472961,2,154
IDFM:22218,IDFM:470776,2,339
IDFM:472013,IDFM:monomodalStopPlace:58566,2,41
IDFM:monomodalStopPlace:43225,IDFM:3561,2,269
IDFM:monomodalStopPlace:473365,IDFM:monomodalStopPlace:47603,2,111
IDFM:21926,IDFM:463188,2,12
IDFM:471473,IDFM:471646,2,34
IDFM:471148,IDFM:monomodalStopPlace:473406,2,46
IDFM:42112,IDFM:472986,2,163
IDFM:470833,IDFM:470734,2,35
IDFM:monomodalStopPlace:47585,IDFM:470900,2,10
IDFM:22085,IDFM:463151,2,180
IDFM:462947,IDFM:22039,2,21
IDFM:471150,IDFM:462970,2,294
IDFM:463157,IDFM:22366,2,345
IDFM:22073,IDFM:22080,2,90
IDFM:17234,IDFM:monomodalStopPlace:473561,2,34
IDFM:monomodalStopPlace:411507,IDFM:471802,2,37
IDFM:463196,IDFM:412355,2,0
IDFM:13166,IDFM:471212,2,82
IDFM:472714,IDFM:monomodalStopPlace:473354,2,137
IDFM:471309,IDFM:470879,2,34
IDFM:monomodalStopPlace:58572,IDFM:471309,2,295
IDFM:463022,IDFM:22148,2,13
IDFM:462946,IDFM:22199,2,180
IDFM:470737,IDFM:471389,2,109
IDFM:monomodalStopPlace:58566,IDFM:471064,2,66
IDFM:471482,IDFM:470817,2,125
IDFM:22221,IDFM:463260,2,12
IDFM:monomodalStopPlace:473125,IDFM:monomodalStopPlace:47517,2,38
IDFM:monomodalStopPlace:46307,IDFM:472125,2,16
IDFM:monomodalStopPlace:473875,IDFM:462943,2,230
IDFM:463246,IDFM:22381,2,150
IDFM:471063,IDFM:472102,2,29
IDFM:monomodalStopPlace:470756,IDFM:monomodalStopPlace:47963,2,141
IDFM:463023,IDFM:21967,2,129
IDFM:monomodalStopPlace:58566,IDFM:471724,2,25
IDFM:monomodalStopPlace:46965,IDFM:13656,2,196
IDFM:472861,IDFM:monomodalStopPlace:58572,2,240
IDFM:monomodalStopPlace:473619,IDFM:470843,2,97
IDFM:463010,IDFM:463011,2,106
IDFM:471027,IDFM:monomodalStopPlace:47881,2,21
IDFM:21999,IDFM:463223,2,13
IDFM:22184,IDFM:463168,2,0
IDFM:471553,IDFM:monomodalStopPlace:46984,2,5
IDFM:22031,IDFM:463240,2,310
IDFM:471212,IDFM:13166,2,82
IDFM:21963,IDFM:28984,2,195
